Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z,Frame,Filename,Pixels,Shape,Adjusted_Pixels,Adjusted_Length
11760-9102,0.7381413877726398,244.57155267274115,0.0530791129999999,15912.71775472975,-152.24846913621946,-33.48563094396027,188.45254188447,1177,manga-11760-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",15420.0,124.0
9027-6103,0.738327169335713,244.6379473319004,0.053093,15916.880972594,-85.19809957698232,-189.128357353856,129.6899130536697,1177,manga-9027-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",11697.0,108.0
9087-3703,0.7383646275426734,244.6513344653589,0.0530958,15917.7203914764,-107.50959780145809,-196.1077256359401,99.18529015004424,1177,manga-9087-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",7076.0,84.0
12491-6101,0.7384095771914513,244.667399091753,0.05309916,15918.72769413528,-236.89110328994548,59.513524005182944,14.243658970925262,1177,manga-12491-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",11697.0,108.0
8138-12705,0.7388114387817646,244.81102771272063,0.0531292,15927.7334595736,-79.08641084914025,155.7994148879632,171.476882492445,1178,manga-8138-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",28604.0,169.0
9090-9102,0.7389278202136756,244.85262562902585,0.0531379,15930.3416539582,-97.50928790315704,-191.98030330152048,116.56890749382237,1178,manga-9090-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",21395.0,146.0
8568-3702,0.739017446298593,244.88466113616764,0.0531446,15932.3502634268,-179.22014573538516,82.2190324331274,145.2193765587888,1179,manga-8568-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",8231.0,90.0
8946-12701,0.7392702674552811,244.97503150328205,0.0531635,15938.016340883,-163.9773406908993,30.619311338017788,179.406397804427,1179,manga-8946-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",22040.0,148.0
8325-6101,0.7392943453014433,244.9836383241561,0.0531653,15938.5559673074,-146.14365747962415,-84.56311278613192,177.505195363232,1179,manga-8325-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",11496.0,107.0
8562-3701,0.7393625655262958,245.00802442925067,0.0531704,15940.0849088432,-69.51444590474915,-138.7995117873013,189.55571574839624,1179,manga-8562-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",8231.0,90.0
9028-9101,0.7394307852496163,245.0324107008238,0.0531755,15941.613850379,-97.67707225848449,-191.91386499441563,116.91509856204708,1180,manga-9028-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",10096.0,100.0
10214-6102,0.7395966507201006,245.0917035065536,0.0531879,15945.3312768582,-109.4320282557697,169.53819747137518,139.1092157900755,1180,manga-10214-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",7187.0,84.0
12069-3704,0.7397338218996108,245.1407403567244,0.053198155,15948.40564851499,230.3658740032378,-83.74726439803169,-3.455775341875424,1180,manga-12069-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",4348.0,65.0
8138-9101,0.7397919401349349,245.1615172651457,0.0532025,15949.708246745,-78.80502066674914,152.6649809630367,174.89237219792415,1180,manga-8138-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",10096.0,100.0
11838-3702,0.7398060248906767,245.16655251568724,0.0532035529999999,15950.02392820327,-222.7719294254416,102.33997520173595,-2.4156589580067136,1180,manga-11838-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",4772.0,69.0
9881-12702,0.7398160166275137,245.1701245353317,0.0532043,15950.2478731694,-202.9782113257937,-94.64626021930098,99.75129632316496,1180,manga-9881-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",13498.0,116.0
9893-12701,0.740455358407776,245.39870296398428,0.0532521,15964.5779526618,-58.66580726461629,-214.2465769294068,104.29405902748474,1181,manga-9893-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",30408.0,174.0
9187-3702,0.7404887955731738,245.4106583051256,0.0532546,15965.3274338068,158.9026948296457,-185.45817395075937,-24.11618751962,1181,manga-9187-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",9795.0,98.0
8946-3701,0.7408472344168581,245.5388220748805,0.0532814,15973.3618716812,-166.43828727058568,32.47978272267099,177.57441648684056,1181,manga-8946-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",9795.0,98.0
10509-12705,0.7409863263582699,245.58855850708767,0.0532918,15976.4797132444,-164.4286134537999,36.44358372836142,178.74237424932005,1182,manga-10509-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",20862.0,144.0
12066-3704,0.7412695325045807,245.6898316743904,0.053312976,15982.82811833501,210.28939891467647,-127.03000037364043,-2.289344309463781,1182,manga-12066-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",7099.0,84.0
8652-12701,0.7412698534737748,245.6899464548254,0.053313,15982.835313354,210.2894971568728,-127.03005971902972,-2.289345378990891,1182,manga-8652-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",22037.0,148.0
8330-6101,0.741399577614005,245.73633718243264,0.0533227,15985.7433001966,-177.9645898454713,-76.55179276976115,151.17795870002658,1183,manga-8330-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",15484.0,124.0
12092-1902,0.7415202729300587,245.77950023003515,0.053331725,15988.44892713005,229.5643733508141,59.62406197471472,64.44169810774113,1183,manga-12092-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",5437.0,73.0
8247-12703,0.7415587212466919,245.79325034081845,0.0533346,15989.3108304468,-127.65091389364004,121.71683657481758,171.18579902971476,1183,manga-8247-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",29078.0,170.0
9030-12705,0.7419197933154248,245.92238439691624,0.0533616,15997.4052268128,-96.19434526085986,-190.2501279657723,122.59427350535746,1184,manga-9030-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",10143.0,100.0
8548-12705,0.742101661332044,245.98743146593472,0.0533752,16001.4824042416,-72.45314000891352,-155.4463939264556,176.34278425078207,1184,manga-8548-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",9602.0,97.0
8715-9101,0.7421110220893669,245.99077950886743,0.0533759,16001.6922589622,-75.8674616374143,131.8836742010013,193.2932703104789,1184,manga-8715-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",7120.0,84.0
8260-6102,0.7421190455881261,245.9936492624483,0.0533765,16001.872134437,-181.74773662167863,-6.922298065779593,165.62825091101416,1184,manga-8260-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",5401.0,73.0
8714-9101,0.7421845705682595,246.01708566958573,0.0533814,16003.3411174812,-79.56101385618737,151.28505131134426,176.93864689562815,1184,manga-8714-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",7587.0,87.0
11867-12704,0.7422061001035765,246.024786236894,0.05338301,16003.82378333858,-176.93097683287365,170.8344991232406,6.260893641166762,1184,manga-11867-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",10143.0,100.0
11867-3702,0.7429201035171372,246.2801866227682,0.053436406,16019.83150142595,-176.24829943793918,171.96285450037723,4.386791568122685,1185,manga-11867-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",26162.0,161.0
8623-3704,0.7431098943401973,246.3480815394128,0.0534506,16024.0867555748,164.40351468453983,-183.45866331217945,-1.334351238571605,1185,manga-8623-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",23837.0,154.0
8134-3703,0.743236918577973,246.3935241158292,0.0534601,16026.9347839258,-72.20376826540534,154.59523924422894,177.75459650178666,1186,manga-8134-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3691.0,60.0
11746-12701,0.7433428153498827,246.431409315658,0.05346802,16029.30914019316,-128.7999625029269,169.12212026641672,124.6463701562852,1186,manga-11746-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",11459.0,107.0
9512-3701,0.7433746376284536,246.44279408797087,0.0534704,16030.0226462432,-183.31758290121056,164.7025079113806,1.3410610893809911,1186,manga-9512-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3691.0,60.0
11867-9102,0.7433746376284536,246.44279408797087,0.0534704,16030.0226462432,-183.31758290121056,164.7025079113806,1.3410610893809911,1186,manga-11867-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",8044.0,89.0
11019-3701,0.7436231284316103,246.5316970123884,0.053488985,16035.59428907513,-146.38355509323208,-33.310505404874874,195.5508697493994,1186,manga-11019-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",3691.0,60.0
8327-12701,0.7436634398714264,246.54611972904803,0.053492,16036.498163336,-163.54118837572247,-69.96027575266818,170.71856570015217,1186,manga-8327-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",10848.0,104.0
11949-9101,0.7436644693818573,246.5464880711639,0.053492077,16036.52124735527,-63.26311336674125,-194.4667211758654,137.71580745317382,1186,manga-11949-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",8571.0,92.0
8084-6104,0.7438265556834113,246.6044809010642,0.0535042,16040.1556313236,154.09576668701453,192.5300266456226,-0.6734459595025141,1187,manga-8084-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",13728.0,117.0
8946-9102,0.7440779088601079,246.69441637480543,0.053523,16045.791729534,-166.30482812896707,28.89876810540505,179.9046981417957,1187,manga-8946-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",18097.0,134.0
8651-1902,0.7441460939197713,246.7188141538852,0.0535281,16047.3206710698,171.0713607630329,-177.75615055318147,-2.74111741781758,1187,manga-8651-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",5442.0,73.0
7963-6102,0.7441460939197713,246.7188141538852,0.0535281,16047.3206710698,171.0713607630329,-177.75615055318147,-2.74111741781758,1187,manga-7963-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",12730.0,112.0
11823-6104,0.7444587761620437,246.8307016298026,0.0535514879999999,16054.3322170775,-76.55655475676105,-201.81964009540977,119.72185290328146,1188,manga-11823-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",35805.0,189.0
11950-1901,0.7444587761620437,246.8307016298026,0.0535514879999999,16054.3322170775,-76.55655475676105,-201.81964009540977,119.72185290328146,1188,manga-11950-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",14194.0,119.0
10218-12701,0.744763747507418,246.93983691070449,0.0535743,16061.1710826294,-110.57949610113668,209.22090675846405,70.55544111314248,1189,manga-10218-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",19066.0,138.0
8464-12702,0.7449188229008532,246.995333946786,0.0535859,16064.6486751422,-172.40398928043243,-23.378832249943382,175.31967851415277,1189,manga-8464-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",18050.0,134.0
8945-3704,0.7449509071413045,247.0068161996607,0.0535883,16065.3681770414,-169.30506493150955,14.224978361679398,179.29253255013177,1189,manga-8945-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",6740.0,82.0
8619-3702,0.7450511696773867,247.0426984774008,0.0535958,16067.6166204764,192.85084884788435,-144.76929455145537,53.67025549334019,1189,manga-8619-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",6142.0,78.0
12651-12701,0.7451770577829355,247.0877527749108,0.053605217,16070.43976605339,-73.93614957611464,-206.2953096542564,114.14047735956034,1190,manga-12651-12701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",20067.0,141.0
11960-1901,0.7452385106635453,247.10974667383687,0.0536098139999999,16071.81791198281,-137.09330200546853,-200.5312050283368,45.341915005085546,1190,manga-11960-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",4236.0,65.0
9890-9101,0.7454629031278026,247.19005880462484,0.0536266,16076.8502281828,-131.12368505226524,-167.0610988881274,126.49147650509715,1190,manga-9890-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",15010.0,122.0
11953-6104,0.7455183386998004,247.20990028367527,0.053630747,16078.09346750613,-179.00243224311865,-35.50101443670314,166.76493043586052,1190,manga-11953-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",10686.0,103.0
8138-3703,0.7456219770658327,247.2469951018268,0.0536385,16080.417758433,-80.42513284725007,151.57568040276198,178.01035841721315,1191,manga-8138-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",5668.0,75.0
9028-9102,0.7456460384323479,247.25560739372585,0.0536403,16080.9573848574,-97.47037000640708,-191.68430575890915,122.03273857526682,1191,manga-9028-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",11993.0,109.0
10226-12702,0.7456540588739812,247.2584781622981,0.0536409,16081.1372603322,194.56686569772003,152.56085299095642,-2.382421115759701,1191,manga-10226-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",15179.0,123.0
10501-9102,0.7459160561534077,247.35225786868827,0.0536605,16087.013192509,-147.95969130237987,152.83377975966803,126.22561145352316,1191,manga-10501-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",11993.0,109.0
11981-3704,0.7460350753298041,247.39486146136824,0.053669404,16089.68254455503,-65.62298420305582,-223.37146499505133,83.68410869298677,1191,manga-11981-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",5165.0,71.0
8943-6102,0.7461152226028246,247.4235512284436,0.0536754,16091.4801001332,-184.01349129813465,79.0721573254538,145.27574697334802,1192,manga-8943-6102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",13915.0,117.0
8720-9102,0.746244878999545,247.4699644473336,0.0536851,16094.3880869758,-89.33936127649275,133.76356035848573,188.0616168985437,1192,manga-8720-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",21078.0,145.0
8093-6101,0.7463090381955442,247.492932035991,0.0536899,16095.8270907742,224.7761094155892,81.84892251939604,63.47602638931221,1192,manga-8093-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",15006.0,122.0
8945-6103,0.7466271543192294,247.6068151734713,0.0537137,16102.9621512746,-166.45085616651784,25.635216377026445,181.51055915038617,1193,manga-8945-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",14116.0,118.0
8725-3703,0.7468022471934755,247.6695002951702,0.0537268,16106.8894324744,-100.87801080646868,139.76301927841462,177.8485500485478,1193,manga-8725-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",9372.0,96.0
8562-12705,0.7469866926000167,247.7355361907753,0.0537406,16111.0265683948,-67.38492414189689,-142.6922465983094,190.97405753360584,1193,manga-8562-12705-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",26510.0,162.0
12511-12703,0.7471079567732143,247.7789530632417,0.0537496729999999,16113.74658536623,-173.24304125887264,176.88277004859972,9.682143173228996,1194,manga-12511-12703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",14084.0,118.0
12683-1901,0.7471801558507644,247.80480341197003,0.053755075,16115.36606422435,203.2511988173382,-136.9933700973861,-36.45527839312931,1194,manga-12683-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",2973.0,54.0
11949-9102,0.7471951382249753,247.8101677894698,0.053756196,16115.70213156977,-61.98988762999422,-195.8825334357824,138.55383858358266,1194,manga-11949-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",10534.0,102.0
9494-3704,0.7473061219809556,247.84990558728143,0.0537645,16118.191608141,-141.9110929470559,181.5079134511329,91.35477411067475,1194,manga-9494-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",4537.0,67.0
8943-12704,0.7473168139874942,247.8537339147948,0.0537653,16118.4314421074,-183.7381328992632,80.14775932647761,145.7673098096538,1194,manga-8943-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",13333.0,115.0
12093-3701,0.747456477190657,247.90374181891187,0.05377575,16121.5642732935,228.8210579267424,73.39870074088581,60.90828668296293,1194,manga-12093-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",4537.0,67.0
10226-12704,0.7475453526793072,247.93556539429085,0.0537824,16123.5578931392,194.58501117609404,153.65101033061643,0.2916116712998104,1195,manga-10226-12704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5184,"(35, 72, 72)",18284.0,135.0
12682-1902,0.7476107056906472,247.95896667003672,0.05378729,16125.02387825882,203.4151529071659,-138.59125588182536,-29.97312984866783,1195,manga-12682-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1024,"(35, 32, 32)",3611.0,60.0
8080-9102,0.7476562787858956,247.975285441592,0.0537907,16126.0461705406,161.85062334764066,187.83212232460727,-3.900222410701224,1195,manga-8080-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,4096,"(35, 64, 64)",14446.0,120.0
10498-3701,0.7478995097000848,248.0623839551752,0.0538089,16131.5023932762,-145.8807661262155,169.49788222659583,107.35090278452348,1195,manga-10498-3701-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",6828.0,82.0
8081-3704,0.7479115374368877,248.0666910795012,0.0538098,16131.7722064884,160.0227168493215,189.50512124869587,-4.197896593726105,1195,manga-8081-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",6828.0,82.0
9487-3702,0.7480344867404702,248.11071975865127,0.053819,16134.530297102,-94.44988157688684,143.61929523457627,178.91799005575615,1196,manga-9487-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",8491.0,92.0
11761-9102,0.7480478506969792,248.11550551726447,0.05382,16134.83008956,-144.79484212395457,-35.18308402912412,198.3882767972604,1196,manga-11761-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",16859.0,129.0
12071-6101,0.7482126801527818,248.17453358993004,0.0538323339999999,16138.52772973697,241.53114639126449,-56.965850615974176,-2.8629196809197985,1196,manga-12071-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",11859.0,108.0
8568-6101,0.7483859523889398,248.23658733801125,0.0538453,16142.4148387474,-182.02989747136456,83.91304521782898,146.44152608484106,1196,manga-8568-6101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2916,"(35, 54, 54)",12789.0,113.0
8725-1901,0.7486812801429903,248.3423578118972,0.0538674,16149.0402520692,-102.7029326743552,140.61510203125957,177.06899046529202,1197,manga-8725-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",5995.0,77.0
9002-3704,0.7486892979599106,248.34522945202667,0.053868,16149.220127544,-153.93469345276742,-145.60222867373267,129.53553237789376,1197,manga-9002-3704-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",10041.0,100.0
10514-6103,0.74873874101105,248.36293795036747,0.0538717,16150.3293596386,-204.33618497392823,140.58947777009146,12.8635608589386,1197,manga-10514-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",14024.0,118.0
11981-9102,0.7488694297524333,248.409746240522,0.05388148,16153.26132987784,-59.90947780424319,-226.8258284927481,81.65965971691169,1197,manga-11981-9102-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",19937.0,141.0
8563-1901,0.7490674637825613,248.4806777600945,0.0538963,16157.7042541054,-76.27225004736106,-139.97445352995814,190.6104494822316,1198,manga-8563-1901-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",6631.0,81.0
11828-3702,0.749080826250348,248.48546401308155,0.0538973,16158.0040465634,-237.5788214390106,70.61128359629018,17.758830432532417,1198,manga-11828-3702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1764,"(35, 42, 42)",10119.0,100.0
11018-6103,0.7491023665078772,248.4931794663601,0.0538989119999999,16158.48731200569,-151.75491493471807,-40.51749403635147,192.55554708050173,1198,manga-11018-6103-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",15511.0,124.0
12085-1902,0.7491988828165753,248.5277508360682,0.053906135,16160.65271292983,234.10554799207603,-55.90635758846946,61.92830141506201,1198,manga-12085-1902-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1156,"(35, 34, 34)",6631.0,81.0
9032-3703,0.749243846806726,248.54385681446405,0.0539095,16161.661514551,-101.43275089400242,-187.0002256916892,128.51599666010986,1198,manga-9032-3703-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,1936,"(35, 44, 44)",11106.0,105.0
10495-9101,0.7494509589533205,248.6180457628666,0.053925,16166.30829765,-91.6681626398866,140.5811664459054,183.4252334818816,1199,manga-10495-9101-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,3844,"(35, 62, 62)",15984.0,126.0
11831-12702,0.7495446923815064,248.6516227500243,0.053932015,16168.41134174287,-148.12347425494502,-41.54757387120153,195.3480611019267,1199,manga-11831-12702-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,5476,"(35, 74, 74)",22771.0,150.0
8153-6104,0.7496807812102889,248.70037336208367,0.0539422,16171.4647279276,186.80266149034065,164.15283328353033,-3.23862556566378,1199,manga-8153-6104-MAPS-HYB10-MILESHC-MASTARSSP.fits.gz,2704,"(35, 52, 52)",11244.0,106.0
