Plateifu,Age,Distance,Redshift,Velocity,X,Y,Z
10222-6104,1.068825110788542,366.908184513089,0.0782471,23457.8904403718,264.8148262368412,248.8082483499949,-50.88397803680277
10222-9101,0.51576762588261,166.90882591555615,0.0366534,10988.4128800572,120.42938176194316,113.47506807261145,-21.879878949888564
10222-9102,0.24931559285951838,78.452797055199,0.0174734,5238.3935356172,55.86207916234411,54.21915828232956,-9.723803401958156
10223-12701,1.5372817601326179,555.3123505703115,0.115525,34633.52371045,471.7948955951365,292.72008980686894,-9.814897338100783
10223-12702,0.6041694154248126,197.35377953774048,0.043136600000000004,12932.0273437628,166.63089910407243,105.69199114178076,-3.4439468760771748
10223-12703,0.6012008248509363,196.32232329811944,0.0429179,12866.4627331982,164.9510361507014,106.40638201463732,-3.3603816057700744
10223-12704,0.2996883633002673,94.80262642410725,0.021058600000000004,6313.2094560388,79.29617572295255,51.95244715481809,-0.7731282230639234
10223-12705,0.5926060319619123,193.33958946673005,0.0422851,12676.7540657758,161.71664086337398,105.9175532224243,-3.065426953158336
10223-1901,0.27800043202921787,87.74227246090554,0.0195127,5849.7602952166,74.85350553072519,45.76832908006618,0.9587176770279227
10223-1902,0.2850344735985241,90.02867464071228,0.0200137,5999.956316674599,75.05605725488014,49.692976682121376,-1.5357719184585605
10223-3701,0.6017384170363103,196.5090660749175,0.0429575,12878.334514535,167.4298884210221,102.86907416764544,-0.9995463230096635
10223-3702,0.5250883626576832,170.09253174519858,0.0373341,11192.4816062178,141.79570213116693,93.94025863703365,-0.8222042495600635
10223-3703,0.3520764136872962,111.98884657822266,0.0248072,7437.0114640976,93.40866711895741,61.77017907333553,0.8761519437639844
10223-3704,0.36259746115712954,115.46292769392278,0.0255625,7663.444707624999,96.13790733219263,63.92804983360693,-1.547543185392114
10223-6101,0.2898472346318864,91.59497772838544,0.0203567,6102.785129768599,77.25213444418577,49.19130881403291,1.4010017998992559
10223-6102,0.5816963855835545,189.5611694103203,0.041482700000000004,12436.2005974766,160.48827289648636,100.86947874231623,1.516400067424023
10223-6103,0.5855224578007001,190.8853073163836,0.041764,12520.532215912,162.76319590665304,99.69305229362689,2.5764184254255564
10223-6104,0.5758338855493661,187.53429872377833,0.0410519,12307.0500065702,159.0913995553523,99.25157108658239,2.85752028578247
10223-9101,0.5837517498273099,190.2723649047387,0.041633800000000006,12481.4992378804,161.21080182753613,100.989565127914,3.9696291816398017
10223-9102,0.5870045912610787,191.3985310411915,0.04187300000000001,12553.209593834,162.30126968195165,101.41256804510034,2.6807810149741105
10224-12701,0.5741893343102056,186.9661630526653,0.040931100000000005,12270.8350776438,154.0666435944326,105.91495021290844,-1.3560160688697165
10224-12702,0.2921012491580212,92.32908012261375,0.0205174,6150.9617777692,75.85777602522471,52.62429703119725,-0.969646722882431
10224-12703,0.57341733073916,186.69952938331147,0.040874400000000005,12253.8368452752,149.16903288911982,112.26149422251706,1.634262464369649
10224-12704,0.5706378657306709,185.73991498473796,0.0406703,12192.6492045974,152.54403756634755,105.95132614406624,1.9872367267493187
10224-12705,1.003289282323706,341.9895260226001,0.0731865,21940.760727417,277.51600571159105,199.85236331680613,-0.857531185531988
10224-1901,0.5184482622117471,167.82382608581955,0.0368491,11047.0822640878,137.0548827311411,96.80715880151807,3.028155612617029
10224-1902,0.3031238681869372,95.92394923790329,0.0213038,6386.7185667404,76.45364268771392,57.931632754431455,-0.4128965740938731
10224-3701,0.5699609192249477,185.5062820651235,0.0406206,12177.7495194348,153.05955549460896,104.79885170884894,-1.5980731912426815
10224-3702,0.365246446953386,116.33882668301227,0.0257528,7720.4952123824,95.38971578692819,66.59771224810518,-0.5190755124364584
10224-3703,0.5719017320979537,186.1761980509045,0.040763100000000003,12220.4699446998,148.89999553806294,111.72394706974356,2.8509122420016832
10224-3704,0.3544788995435993,112.78148637699957,0.0249796,7488.6956838568,91.90891915171109,65.36177661765413,0.5024013867946473
10224-6101,0.37348243182650215,119.0651698185606,0.0263448,7897.9723475184,97.7260789155911,67.9942530427017,-1.705789222437061
10224-6102,0.5819793479007376,189.6590617877888,0.041503500000000006,12442.436280603,155.1470361537392,109.08200751756513,-1.0356287329410512
10224-6103,0.36499035001882424,116.25412605989678,0.0257344,7714.9790311552,95.83174105776635,65.81062418298565,0.5108585258324504
10224-6104,0.35243041406538667,112.10561527772222,0.0248326,7444.6261925308,91.12385357904525,65.2958777764702,0.7487530311490298
10224-9101,0.4176337895025348,133.76023160522362,0.029527099999999997,8852.001886611799,109.90381450922209,76.238819089678,0.7704409237026982
10224-9102,0.617960291189643,202.15385777018798,0.044153500000000005,13236.886294303,165.28250906061234,116.38760833143218,-1.3412818075015438
10225-12701,0.5809549295078662,189.30468586555463,0.041428200000000005,12419.8619085156,150.2308717585093,115.1809160533112,-0.5530266311151677
10225-12702,0.30601339381655546,96.86768769467582,0.0215101,6448.5657508258,76.96040648464502,58.82216030231896,0.6310391428021436
10225-12703,0.3009438939552971,95.21232944593262,0.0211482,6340.070860275599,75.0981894793155,58.52701708184968,0.4877365585157597
10225-12704,0.5814161356646593,189.46422107161825,0.0414621,12430.0248728418,150.2114225498748,115.4496637574361,-2.143534490728704
10225-12705,0.9655803546771531,327.80489428167095,0.07029120000000001,21072.7716237696,261.8509963740999,197.09543205045995,-6.5950798138550155
10225-1902,0.592351925823037,193.25148556631294,0.0422664,12671.1479468112,153.20645385242537,117.77033540383316,-2.0167474854729868
10225-3701,0.5705997291936434,185.72675214043738,0.0406675,12191.809785715,148.21767213296465,111.86691397639392,-3.426614293810184
10225-3703,0.9712389147189173,329.92632839516796,0.07072490000000001,21202.7916128042,261.62269591332887,200.9666889159075,-4.163784040380208
10225-3704,0.6803135987487678,224.02912001763096,0.04877,14620.87817666,176.6114569734405,137.8268574744243,-1.0941847729700231
10225-6101,0.5393768044759357,174.9850452725587,0.0383789,11505.7047663362,138.8239842690622,106.50972433918835,-1.8292298632742667
10225-6102,0.35400931946100533,112.62652916163506,0.0249459,7478.5926780222,91.23050834664214,66.04190003963554,0.44368565975853835
10225-6104,0.7507416310397401,249.08044505921674,0.0540216,16195.2682490928,196.14518579866774,153.5160765381447,0.9738805050386877
10225-9101,1.82607379870031,681.0192893573695,0.139527,41829.142287366,538.4400358209559,416.93732854015497,5.732745567629725
10225-9102,0.2953431871251815,93.3855382540369,0.020748599999999996,6220.273794058799,73.69239809665389,57.34779596128184,1.2326865553171287
10226-12701,0.30961043125810417,98.04329522760882,0.021767,6525.582433286,77.16824673830963,60.46674560322465,1.1498306737699795
10226-12702,0.7456540588739812,247.2584781622981,0.053640900000000005,16081.1372603322,194.56686569772003,152.56085299095642,-2.382421115759701
10226-12703,0.3255268011197108,103.25573353197176,0.0229049,6866.7162712442,81.07877343047905,63.925762584410315,1.2148597598927386
10226-12704,0.7475453526793072,247.93556539429085,0.0537824,16123.5578931392,194.58501117609404,153.65101033061643,0.2916116712998104
10226-12705,0.29817338109973096,94.30840162521933,0.0209505,6280.801891329,74.37756977548325,57.964095950852915,1.4883924204007997
10226-1901,0.2899356097939922,91.62375387004342,0.020363,6104.673822254,71.99294305359946,56.67106181319814,-0.5649572409985821
10226-1902,0.3244953233716714,102.9174138058393,0.0228311,6844.5915878438,80.87533603091985,63.637178894056134,1.2180101699318504
10226-3701,0.30609041727855973,96.89285181820301,0.0215156,6450.214609344799,76.34854474547964,59.64498438131382,1.2650244521626388
10226-3702,0.31049933199937313,98.33394688634407,0.021830499999999996,6544.619254368999,77.31605981241462,60.75155881893588,1.0198560677050474
10226-3703,0.2849179833952853,89.9907825321962,0.0200054,5997.4680392732,70.96636018034506,55.316465306797326,-1.4850351754934288
10226-3704,0.5696312817703219,185.39252697227838,0.040596400000000005,12170.4945419512,146.50269977236897,113.55422251441738,-3.575830773438946
10226-6101,0.3005207311687599,95.0742316264249,0.021118,6331.017128044,74.97276433129662,58.4630343783662,0.5174351678438546
10226-6102,0.8312136035452778,278.1569278079933,0.0600712,18008.8927030096,219.5785367765984,170.74981754841636,-1.0210199859777167
10226-6103,0.2941668488227348,93.00211989901783,0.0206647,6195.1212068326,73.1607804660192,57.41733799040262,0.3792168378373195
10226-6104,0.3177194789516308,100.69676899011549,0.0223465,6699.312162696999,79.07108183047805,62.34626152933492,0.7395786113065125
10226-9101,1.7498184960306127,647.080950593796,0.13311,39905.37408438,523.4575681302637,380.3916608388212,2.8487458300550235
10226-9102,0.7553230008768151,250.7227796648332,0.054364600000000006,16298.0970621868,196.94364079254666,155.16051286117883,-0.574319504112259
10480-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10481-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10482-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10483-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10485-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10486-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10487-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10488-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10489-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-12701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-12703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-12704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-9101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491-9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10492-12701,0.3779661139425927,120.55135514466518,0.0266673,7994.6554152234,-35.25316158847912,53.59024404537914,102.06825935808095
10492-12702,0.3851231341437486,122.92652690308657,0.0271824,8149.078510339199,-36.964049033743045,54.6694471283642,103.71037385992443
10492-12703,0.3711639956923611,118.29723079242336,0.026178099999999996,7847.996944769799,-34.37942008726676,52.12914885314403,100.47309155921235
10492-12704,0.3700275203442884,117.92092931677095,0.0260964,7823.503900951199,-34.31774107928333,52.2000775832732,100.01394961927271
10492-12705,0.42917102144636027,137.62245466235288,0.030361100000000002,9102.0287965838,-44.303567805484285,62.21715365198226,114.48213702775583
10492-1901,0.36171337475080595,115.17070772757017,0.025499,7644.407886542,-33.18755833875716,50.481463920196084,98.05355521578463
10492-1902,0.3895402762310167,124.39418781383459,0.0275005,8244.442491229,-36.27562711108264,54.42068174853058,105.81295874129214
10492-3701,0.3580257845633159,113.95241454691063,0.0252342,7565.022843663599,-32.79808141641084,51.65181730313063,96.13286849853942
10492-3702,0.2562312135182057,80.68733837450146,0.0179645,5385.621611741,-23.20105892289373,36.266732390709514,68.24134788028715
10492-3703,0.3855078580028591,123.05430362324002,0.0272101,8157.3827614258,-36.188757585704224,53.28580298519633,104.84921871347692
10492-3704,0.6195009947437045,202.69097224455152,0.04426720000000001,13270.9726967776,-61.56037438851849,91.03653651796925,170.31235878056364
10492-6101,0.5672662712845,184.57661018548276,0.0404228,12118.4505712424,-57.87036310358415,86.71559802236276,152.3153017967892
10492-6102,0.42019559762659414,134.61702815313822,0.0297122,8907.4934705876,-39.128799687243706,62.71517918778923,112.50550032448128
10492-6103,0.3930047965716294,125.54626789609965,0.027750099999999996,8319.270688745799,-36.25682426746061,55.88829536412632,106.41337565348576
10492-6104,0.38521063587689947,122.95558759003657,0.0271887,8150.9672028246,-36.47850663877724,56.2039160349861,103.09468897740597
10492-9101,0.37979096136911017,121.15662493685747,0.0267986,8034.018164958799,-35.395267221798825,56.889424417986625,100.94402515145705
10492-9102,0.37411096914772396,119.2734248366539,0.02639,7911.522966619999,-35.687678966444444,52.785640047968826,100.82765318591521
10493-12701,0.9579630797264697,324.9530678944215,0.0697078,20897.8727037724,-103.56276195829459,170.79982872232375,256.31361489002296
10493-12702,0.2600621741428562,81.92656044207791,0.0182367,5467.2251188086,-27.054085951303897,43.50491084180033,63.9324680569733
10493-12703,0.24872251441808307,78.26131372164507,0.0174313,5225.7722731354,-27.42208863430566,38.93505039932926,62.10413940126475
10493-12704,0.5422064890223894,175.955682185708,0.038586,11567.791784388,-60.323071675272004,90.10612661628035,138.57277894055792
10493-12705,0.5504147380222414,178.7745000095458,0.0391871,11747.9970308918,-61.12034225279475,91.87415060327632,140.65477619864467
10493-1901,0.44561022899657526,143.14167370922775,0.0315512,9458.8118008496,-49.504266570637576,73.47198474315142,112.43101796872784
10493-1902,0.5415862445183213,175.74287743766672,0.0385406,11554.1812067948,-60.97436062656009,89.29342336495017,138.54375070720698
10493-3701,0.9728652463323905,330.5365141429204,0.0708496,21240.1757323168,-109.08610467131857,168.91686668041768,262.3389050450984
10493-3702,1.3283520109583782,469.0020456295011,0.09865460000000001,29575.9050270068,-152.16665731274477,237.67879854776936,374.58912948430736
10493-3703,0.26094580965161124,82.21253476646969,0.0182995,5486.052085171,-27.351618450658545,41.41380171574387,65.5414896710979
10493-3704,0.44422999174572775,142.67755506022576,0.0314512,9428.8325550496,-51.761056095387026,71.20282349276422,112.2846192339459
10493-6101,1.132245808950619,391.34882716151697,0.0831795,24936.586760211,-127.34411904021606,205.0696125910431,308.03219613917906
10493-6102,0.8375461277047174,280.46573866415173,0.060549500000000006,18152.283435671,-93.19396655960789,145.94643222485357,220.62537044082478
10493-6103,1.8095076228645237,673.5998744167873,0.13812799999999997,41409.73263862399,-223.54632277488585,338.6176225994444,537.682004583786
